year,keyword,count
2018.0,Unnamed: 87,0
2019.0,Unnamed: 87,0
2020.0,Unnamed: 87,0
2021.0,Unnamed: 87,0
2022.0,Unnamed: 87,0
2023.0,Unnamed: 87,0
2024.0,Unnamed: 87,0
2025.0,Unnamed: 87,0
2005.0,Unnamed: 88,0
2006.0,Unnamed: 88,0
2007.0,Unnamed: 88,0
2008.0,Unnamed: 88,0
2009.0,Unnamed: 88,0
2010.0,Unnamed: 88,0
2011.0,Unnamed: 88,0
2012.0,Unnamed: 88,0
2013.0,Unnamed: 88,0
2014.0,Unnamed: 88,0
2015.0,Unnamed: 88,0
2016.0,Unnamed: 88,0
2017.0,Unnamed: 88,0
2018.0,Unnamed: 88,0
2019.0,Unnamed: 88,0
2020.0,Unnamed: 88,0
2021.0,Unnamed: 88,0
2022.0,Unnamed: 88,0
2023.0,Unnamed: 88,0
2024.0,Unnamed: 88,0
2025.0,Unnamed: 88,0
2005.0,Unnamed: 89,0
2006.0,Unnamed: 89,0
2007.0,Unnamed: 89,0
2008.0,Unnamed: 89,0
2009.0,Unnamed: 89,0
2010.0,Unnamed: 89,0
2011.0,Unnamed: 89,0
2012.0,Unnamed: 89,0
2013.0,Unnamed: 89,0
2014.0,Unnamed: 89,0
2015.0,Unnamed: 89,0
2016.0,Unnamed: 89,0
2017.0,Unnamed: 89,0
2018.0,Unnamed: 89,0
2019.0,Unnamed: 89,0
2020.0,Unnamed: 89,0
2021.0,Unnamed: 89,0
2022.0,Unnamed: 89,0
2023.0,Unnamed: 89,0
2024.0,Unnamed: 89,0
2025.0,Unnamed: 89,0
2005.0,Unnamed: 90,0
2006.0,Unnamed: 90,0
2007.0,Unnamed: 90,0
2008.0,Unnamed: 90,0
2009.0,Unnamed: 90,0
2010.0,Unnamed: 90,0
2011.0,Unnamed: 90,0
2012.0,Unnamed: 90,0
2013.0,Unnamed: 90,0
2014.0,Unnamed: 90,0
2015.0,Unnamed: 90,0
2016.0,Unnamed: 90,0
2017.0,Unnamed: 90,0
2018.0,Unnamed: 90,0
2019.0,Unnamed: 90,0
2020.0,Unnamed: 90,0
2021.0,Unnamed: 90,0
2022.0,Unnamed: 90,0
2023.0,Unnamed: 90,0
2024.0,Unnamed: 90,0
2025.0,Unnamed: 90,0
2005.0,Unnamed: 91,0
2006.0,Unnamed: 91,0
2007.0,Unnamed: 91,0
2008.0,Unnamed: 91,0
2009.0,Unnamed: 91,0
2010.0,Unnamed: 91,0
2011.0,Unnamed: 91,0
2012.0,Unnamed: 91,0
2013.0,Unnamed: 91,0
2014.0,Unnamed: 91,0
2015.0,Unnamed: 91,0
2016.0,Unnamed: 91,0
2017.0,Unnamed: 91,0
2018.0,Unnamed: 91,0
2019.0,Unnamed: 91,0
2020.0,Unnamed: 91,0
2021.0,Unnamed: 91,0
2022.0,Unnamed: 91,0
2023.0,Unnamed: 91,0
2024.0,Unnamed: 91,0
2025.0,Unnamed: 91,0
2005.0,Unnamed: 92,0
2006.0,Unnamed: 92,0
2007.0,Unnamed: 92,0
2008.0,Unnamed: 92,0
2009.0,Unnamed: 92,0
2010.0,Unnamed: 92,0
2011.0,Unnamed: 92,0
2012.0,Unnamed: 92,0
2013.0,Unnamed: 92,0
2014.0,Unnamed: 92,0
2015.0,Unnamed: 92,0
2016.0,Unnamed: 92,0
2017.0,Unnamed: 92,0
2018.0,Unnamed: 92,0
2019.0,Unnamed: 92,0
2020.0,Unnamed: 92,0
2021.0,Unnamed: 92,0
2022.0,Unnamed: 92,0
2023.0,Unnamed: 92,0
2024.0,Unnamed: 92,0
2025.0,Unnamed: 92,0
2005.0,Unnamed: 93,0
2006.0,Unnamed: 93,0
2007.0,Unnamed: 93,0
2008.0,Unnamed: 93,0
2009.0,Unnamed: 93,0
2010.0,Unnamed: 93,0
2011.0,Unnamed: 93,0
2012.0,Unnamed: 93,0
2013.0,Unnamed: 93,0
2014.0,Unnamed: 93,0
2015.0,Unnamed: 93,0
2016.0,Unnamed: 93,0
2017.0,Unnamed: 93,0
2018.0,Unnamed: 93,0
2019.0,Unnamed: 93,0
2020.0,Unnamed: 93,0
2021.0,Unnamed: 93,0
2022.0,Unnamed: 93,0
2023.0,Unnamed: 93,0
2024.0,Unnamed: 93,0
2025.0,Unnamed: 93,0
2005.0,Unnamed: 94,0
2006.0,Unnamed: 94,0
2007.0,Unnamed: 94,0
2008.0,Unnamed: 94,0
2009.0,Unnamed: 94,0
2010.0,Unnamed: 94,0
2011.0,Unnamed: 94,0
2012.0,Unnamed: 94,0
2013.0,Unnamed: 94,0
2014.0,Unnamed: 94,0
2015.0,Unnamed: 94,0
2016.0,Unnamed: 94,0
2017.0,Unnamed: 94,0
2018.0,Unnamed: 94,0
2019.0,Unnamed: 94,0
2020.0,Unnamed: 94,0
2021.0,Unnamed: 94,0
2022.0,Unnamed: 94,0
2023.0,Unnamed: 94,0
2024.0,Unnamed: 94,0
2025.0,Unnamed: 94,0
2005.0,Unnamed: 95,0
2006.0,Unnamed: 95,0
2007.0,Unnamed: 95,0
2008.0,Unnamed: 95,0
2009.0,Unnamed: 95,0
2010.0,Unnamed: 95,0
2011.0,Unnamed: 95,0
2012.0,Unnamed: 95,0
2013.0,Unnamed: 95,0
2014.0,Unnamed: 95,0
2015.0,Unnamed: 95,0
2016.0,Unnamed: 95,0
2017.0,Unnamed: 95,0
2018.0,Unnamed: 95,0
2019.0,Unnamed: 95,0
2020.0,Unnamed: 95,0
2021.0,Unnamed: 95,0
2022.0,Unnamed: 95,0
2023.0,Unnamed: 95,0
2024.0,Unnamed: 95,0
2025.0,Unnamed: 95,0
2005.0,Unnamed: 96,0
2006.0,Unnamed: 96,0
2007.0,Unnamed: 96,0
2008.0,Unnamed: 96,0
2009.0,Unnamed: 96,0
2010.0,Unnamed: 96,0
2011.0,Unnamed: 96,0
2012.0,Unnamed: 96,0
2013.0,Unnamed: 96,0
2014.0,Unnamed: 96,0
2015.0,Unnamed: 96,0
2016.0,Unnamed: 96,0
2017.0,Unnamed: 96,0
2018.0,Unnamed: 96,0
2019.0,Unnamed: 96,0
2020.0,Unnamed: 96,0
2021.0,Unnamed: 96,0
2022.0,Unnamed: 96,0
2023.0,Unnamed: 96,0
2024.0,Unnamed: 96,0
2025.0,Unnamed: 96,0
2005.0,Unnamed: 97,0
2006.0,Unnamed: 97,0
2007.0,Unnamed: 97,0
2008.0,Unnamed: 97,0
2009.0,Unnamed: 97,0
2010.0,Unnamed: 97,0
2011.0,Unnamed: 97,0
2012.0,Unnamed: 97,0
2013.0,Unnamed: 97,0
2014.0,Unnamed: 97,0
2015.0,Unnamed: 97,0
2016.0,Unnamed: 97,0
2017.0,Unnamed: 97,0
2018.0,Unnamed: 97,0
2019.0,Unnamed: 97,0
2020.0,Unnamed: 97,0
2021.0,Unnamed: 97,0
2022.0,Unnamed: 97,0
2023.0,Unnamed: 97,0
2024.0,Unnamed: 97,0
2025.0,Unnamed: 97,0
2005.0,Unnamed: 98,0
2006.0,Unnamed: 98,0
2007.0,Unnamed: 98,0
2008.0,Unnamed: 98,0
2009.0,Unnamed: 98,0
2010.0,Unnamed: 98,0
2011.0,Unnamed: 98,0
2012.0,Unnamed: 98,0
2013.0,Unnamed: 98,0
2014.0,Unnamed: 98,0
2015.0,Unnamed: 98,0
2016.0,Unnamed: 98,0
2017.0,Unnamed: 98,0
2018.0,Unnamed: 98,0
2019.0,Unnamed: 98,0
2020.0,Unnamed: 98,0
2021.0,Unnamed: 98,0
2022.0,Unnamed: 98,0
2023.0,Unnamed: 98,0
2024.0,Unnamed: 98,0
2025.0,Unnamed: 98,0
2005.0,Unnamed: 99,0
2006.0,Unnamed: 99,0
2007.0,Unnamed: 99,0
2008.0,Unnamed: 99,0
2009.0,Unnamed: 99,0
2010.0,Unnamed: 99,0
2011.0,Unnamed: 99,0
2012.0,Unnamed: 99,0
2013.0,Unnamed: 99,0
2014.0,Unnamed: 99,0
2015.0,Unnamed: 99,0
2016.0,Unnamed: 99,0
2017.0,Unnamed: 99,0
2018.0,Unnamed: 99,0
2019.0,Unnamed: 99,0
2020.0,Unnamed: 99,0
2021.0,Unnamed: 99,0
2022.0,Unnamed: 99,0
2023.0,Unnamed: 99,0
2024.0,Unnamed: 99,0
2025.0,Unnamed: 99,0
2005.0,Unnamed: 100,0
2006.0,Unnamed: 100,0
2007.0,Unnamed: 100,0
2008.0,Unnamed: 100,0
2009.0,Unnamed: 100,0
2010.0,Unnamed: 100,0
2011.0,Unnamed: 100,0
2012.0,Unnamed: 100,0
2013.0,Unnamed: 100,0
2014.0,Unnamed: 100,0
2015.0,Unnamed: 100,0
2016.0,Unnamed: 100,0
2017.0,Unnamed: 100,0
2018.0,Unnamed: 100,0
2019.0,Unnamed: 100,0
2020.0,Unnamed: 100,0
2021.0,Unnamed: 100,0
2022.0,Unnamed: 100,0
2023.0,Unnamed: 100,0
2024.0,Unnamed: 100,0
2025.0,Unnamed: 100,0
2005.0,Unnamed: 101,0
2006.0,Unnamed: 101,0
2007.0,Unnamed: 101,0
2008.0,Unnamed: 101,0
2009.0,Unnamed: 101,0
2010.0,Unnamed: 101,0
2011.0,Unnamed: 101,0
2012.0,Unnamed: 101,0
2013.0,Unnamed: 101,0
2014.0,Unnamed: 101,0
2015.0,Unnamed: 101,0
2016.0,Unnamed: 101,0
2017.0,Unnamed: 101,0
2018.0,Unnamed: 101,0
2019.0,Unnamed: 101,0
2020.0,Unnamed: 101,0
2021.0,Unnamed: 101,0
2022.0,Unnamed: 101,0
2023.0,Unnamed: 101,0
2024.0,Unnamed: 101,0
2025.0,Unnamed: 101,0
2005.0,Unnamed: 102,0
2006.0,Unnamed: 102,0
2007.0,Unnamed: 102,0
2008.0,Unnamed: 102,0
2009.0,Unnamed: 102,0
2010.0,Unnamed: 102,0
2011.0,Unnamed: 102,0
2012.0,Unnamed: 102,0
2013.0,Unnamed: 102,0
2014.0,Unnamed: 102,0
2015.0,Unnamed: 102,0
2016.0,Unnamed: 102,0
2017.0,Unnamed: 102,0
2018.0,Unnamed: 102,0
2019.0,Unnamed: 102,0
2020.0,Unnamed: 102,0
2021.0,Unnamed: 102,0
2022.0,Unnamed: 102,0
2023.0,Unnamed: 102,0
2024.0,Unnamed: 102,0
2025.0,Unnamed: 102,0
2005.0,Unnamed: 103,0
2006.0,Unnamed: 103,0
2007.0,Unnamed: 103,0
2008.0,Unnamed: 103,0
2009.0,Unnamed: 103,0
2010.0,Unnamed: 103,0
2011.0,Unnamed: 103,0
2012.0,Unnamed: 103,0
2013.0,Unnamed: 103,0
2014.0,Unnamed: 103,0
2015.0,Unnamed: 103,0
2016.0,Unnamed: 103,0
2017.0,Unnamed: 103,0
2018.0,Unnamed: 103,0
2019.0,Unnamed: 103,0
2020.0,Unnamed: 103,0
2021.0,Unnamed: 103,0
2022.0,Unnamed: 103,0
2023.0,Unnamed: 103,0
2024.0,Unnamed: 103,0
2025.0,Unnamed: 103,0
2005.0,Unnamed: 104,0
2006.0,Unnamed: 104,0
2007.0,Unnamed: 104,0
2008.0,Unnamed: 104,0
2009.0,Unnamed: 104,0
2010.0,Unnamed: 104,0
2011.0,Unnamed: 104,0
2012.0,Unnamed: 104,0
2013.0,Unnamed: 104,0
2014.0,Unnamed: 104,0
2015.0,Unnamed: 104,0
2016.0,Unnamed: 104,0
2017.0,Unnamed: 104,0
2018.0,Unnamed: 104,0
2019.0,Unnamed: 104,0
2020.0,Unnamed: 104,0
2021.0,Unnamed: 104,0
2022.0,Unnamed: 104,0
2023.0,Unnamed: 104,0
2024.0,Unnamed: 104,0
2025.0,Unnamed: 104,0
2005.0,Unnamed: 105,0
2006.0,Unnamed: 105,0
2007.0,Unnamed: 105,0
2008.0,Unnamed: 105,0
2009.0,Unnamed: 105,0
2010.0,Unnamed: 105,0
2011.0,Unnamed: 105,0
2012.0,Unnamed: 105,0
2013.0,Unnamed: 105,0
2014.0,Unnamed: 105,0
2015.0,Unnamed: 105,0
2016.0,Unnamed: 105,0
2017.0,Unnamed: 105,0
2018.0,Unnamed: 105,0
2019.0,Unnamed: 105,0
2020.0,Unnamed: 105,0
2021.0,Unnamed: 105,0
2022.0,Unnamed: 105,0
2023.0,Unnamed: 105,0
2024.0,Unnamed: 105,0
2025.0,Unnamed: 105,0
2005.0,Unnamed: 106,0
2006.0,Unnamed: 106,0
2007.0,Unnamed: 106,0
2008.0,Unnamed: 106,0
2009.0,Unnamed: 106,0
2010.0,Unnamed: 106,0
2011.0,Unnamed: 106,0
2012.0,Unnamed: 106,0
2013.0,Unnamed: 106,0
2014.0,Unnamed: 106,0
2015.0,Unnamed: 106,0
2016.0,Unnamed: 106,0
2017.0,Unnamed: 106,0
2018.0,Unnamed: 106,0
2019.0,Unnamed: 106,0
2020.0,Unnamed: 106,0
2021.0,Unnamed: 106,0
2022.0,Unnamed: 106,0
2023.0,Unnamed: 106,0
2024.0,Unnamed: 106,0
2025.0,Unnamed: 106,0
2005.0,Unnamed: 107,0
2006.0,Unnamed: 107,0
2007.0,Unnamed: 107,0
2008.0,Unnamed: 107,0
2009.0,Unnamed: 107,0
2010.0,Unnamed: 107,0
2011.0,Unnamed: 107,0
2012.0,Unnamed: 107,0
2013.0,Unnamed: 107,0
2014.0,Unnamed: 107,0
2015.0,Unnamed: 107,0
2016.0,Unnamed: 107,0
2017.0,Unnamed: 107,0
2018.0,Unnamed: 107,0
2019.0,Unnamed: 107,0
2020.0,Unnamed: 107,0
2021.0,Unnamed: 107,0
2022.0,Unnamed: 107,0
2023.0,Unnamed: 107,0
2024.0,Unnamed: 107,0
2025.0,Unnamed: 107,0
2005.0,Unnamed: 108,0
2006.0,Unnamed: 108,0
2007.0,Unnamed: 108,0
2008.0,Unnamed: 108,0
2009.0,Unnamed: 108,0
2010.0,Unnamed: 108,0
2011.0,Unnamed: 108,0
2012.0,Unnamed: 108,0
2013.0,Unnamed: 108,0
2014.0,Unnamed: 108,0
2015.0,Unnamed: 108,0
2016.0,Unnamed: 108,0
2017.0,Unnamed: 108,0
2018.0,Unnamed: 108,0
2019.0,Unnamed: 108,0
2020.0,Unnamed: 108,0
2021.0,Unnamed: 108,0
2022.0,Unnamed: 108,0
2023.0,Unnamed: 108,0
2024.0,Unnamed: 108,0
2025.0,Unnamed: 108,0
2005.0,Unnamed: 109,0
2006.0,Unnamed: 109,0
2007.0,Unnamed: 109,0
2008.0,Unnamed: 109,0
2009.0,Unnamed: 109,0
2010.0,Unnamed: 109,0
2011.0,Unnamed: 109,0
2012.0,Unnamed: 109,0
2013.0,Unnamed: 109,0
2014.0,Unnamed: 109,0
2015.0,Unnamed: 109,0
2016.0,Unnamed: 109,0
2017.0,Unnamed: 109,0
2018.0,Unnamed: 109,0
2019.0,Unnamed: 109,0
2020.0,Unnamed: 109,0
2021.0,Unnamed: 109,0
2022.0,Unnamed: 109,0
2023.0,Unnamed: 109,0
2024.0,Unnamed: 109,0
2025.0,Unnamed: 109,0
2005.0,Unnamed: 110,0
2006.0,Unnamed: 110,0
2007.0,Unnamed: 110,0
2008.0,Unnamed: 110,0
2009.0,Unnamed: 110,0
2010.0,Unnamed: 110,0
2011.0,Unnamed: 110,0
2012.0,Unnamed: 110,0
2013.0,Unnamed: 110,0
2014.0,Unnamed: 110,0
2015.0,Unnamed: 110,0
2016.0,Unnamed: 110,0
2017.0,Unnamed: 110,0
2018.0,Unnamed: 110,0
2019.0,Unnamed: 110,0
2020.0,Unnamed: 110,0
2021.0,Unnamed: 110,0
2022.0,Unnamed: 110,0
2023.0,Unnamed: 110,0
2024.0,Unnamed: 110,0
2025.0,Unnamed: 110,0
2005.0,Unnamed: 111,0
2006.0,Unnamed: 111,0
2007.0,Unnamed: 111,0
2008.0,Unnamed: 111,0
2009.0,Unnamed: 111,0
2010.0,Unnamed: 111,0
2011.0,Unnamed: 111,0
2012.0,Unnamed: 111,0
2013.0,Unnamed: 111,0
2014.0,Unnamed: 111,0
2015.0,Unnamed: 111,0
2016.0,Unnamed: 111,0
2017.0,Unnamed: 111,0
2018.0,Unnamed: 111,0
2019.0,Unnamed: 111,0
2020.0,Unnamed: 111,0
2021.0,Unnamed: 111,0
2022.0,Unnamed: 111,0
2023.0,Unnamed: 111,0
2024.0,Unnamed: 111,0
2025.0,Unnamed: 111,0
2005.0,Unnamed: 112,0
2006.0,Unnamed: 112,0
2007.0,Unnamed: 112,0
2008.0,Unnamed: 112,0
2009.0,Unnamed: 112,0
2010.0,Unnamed: 112,0
2011.0,Unnamed: 112,0
2012.0,Unnamed: 112,0
2013.0,Unnamed: 112,0
2014.0,Unnamed: 112,0
2015.0,Unnamed: 112,0
2016.0,Unnamed: 112,0
2017.0,Unnamed: 112,0
2018.0,Unnamed: 112,0
2019.0,Unnamed: 112,0
2020.0,Unnamed: 112,0
2021.0,Unnamed: 112,0
2022.0,Unnamed: 112,0
2023.0,Unnamed: 112,0
2024.0,Unnamed: 112,0
2025.0,Unnamed: 112,0
2005.0,Unnamed: 113,0
2006.0,Unnamed: 113,0
2007.0,Unnamed: 113,0
2008.0,Unnamed: 113,0
2009.0,Unnamed: 113,0
2010.0,Unnamed: 113,0
2011.0,Unnamed: 113,0
2012.0,Unnamed: 113,0
2013.0,Unnamed: 113,0
2014.0,Unnamed: 113,0
2015.0,Unnamed: 113,0
2016.0,Unnamed: 113,0
2017.0,Unnamed: 113,0
2018.0,Unnamed: 113,0
2019.0,Unnamed: 113,0
2020.0,Unnamed: 113,0
2021.0,Unnamed: 113,0
2022.0,Unnamed: 113,0
2023.0,Unnamed: 113,0
2024.0,Unnamed: 113,0
2025.0,Unnamed: 113,0
2005.0,Unnamed: 114,0
2006.0,Unnamed: 114,0
2007.0,Unnamed: 114,0
2008.0,Unnamed: 114,0
2009.0,Unnamed: 114,0
2010.0,Unnamed: 114,0
2011.0,Unnamed: 114,0
2012.0,Unnamed: 114,0
2013.0,Unnamed: 114,0
2014.0,Unnamed: 114,0
2015.0,Unnamed: 114,0
2016.0,Unnamed: 114,0
2017.0,Unnamed: 114,0
2018.0,Unnamed: 114,0
2019.0,Unnamed: 114,0
2020.0,Unnamed: 114,0
2021.0,Unnamed: 114,0
2022.0,Unnamed: 114,0
2023.0,Unnamed: 114,0
2024.0,Unnamed: 114,0
2025.0,Unnamed: 114,0
2005.0,Unnamed: 115,0
2006.0,Unnamed: 115,0
2007.0,Unnamed: 115,0
2008.0,Unnamed: 115,0
2009.0,Unnamed: 115,0
2010.0,Unnamed: 115,0
2011.0,Unnamed: 115,0
2012.0,Unnamed: 115,0
2013.0,Unnamed: 115,0
2014.0,Unnamed: 115,0
2015.0,Unnamed: 115,0
2016.0,Unnamed: 115,0
2017.0,Unnamed: 115,0
2018.0,Unnamed: 115,0
2019.0,Unnamed: 115,0
2020.0,Unnamed: 115,0
2021.0,Unnamed: 115,0
2022.0,Unnamed: 115,0
2023.0,Unnamed: 115,0
2024.0,Unnamed: 115,0
2025.0,Unnamed: 115,0
2005.0,Unnamed: 116,0
2006.0,Unnamed: 116,0
2007.0,Unnamed: 116,0
2008.0,Unnamed: 116,0
2009.0,Unnamed: 116,0
2010.0,Unnamed: 116,0
2011.0,Unnamed: 116,0
2012.0,Unnamed: 116,0
2013.0,Unnamed: 116,0
2014.0,Unnamed: 116,0
2015.0,Unnamed: 116,0
2016.0,Unnamed: 116,0
2017.0,Unnamed: 116,0
2018.0,Unnamed: 116,0
2019.0,Unnamed: 116,0
2020.0,Unnamed: 116,0
2021.0,Unnamed: 116,0
2022.0,Unnamed: 116,0
2023.0,Unnamed: 116,0
2024.0,Unnamed: 116,0
2025.0,Unnamed: 116,0
2005.0,Unnamed: 117,0
2006.0,Unnamed: 117,0
2007.0,Unnamed: 117,0
2008.0,Unnamed: 117,0
2009.0,Unnamed: 117,0
2010.0,Unnamed: 117,0
2011.0,Unnamed: 117,0
2012.0,Unnamed: 117,0
2013.0,Unnamed: 117,0
2014.0,Unnamed: 117,0
2015.0,Unnamed: 117,0
2016.0,Unnamed: 117,0
2017.0,Unnamed: 117,0
2018.0,Unnamed: 117,0
2019.0,Unnamed: 117,0
2020.0,Unnamed: 117,0
2021.0,Unnamed: 117,0
2022.0,Unnamed: 117,0
2023.0,Unnamed: 117,0
2024.0,Unnamed: 117,0
2025.0,Unnamed: 117,0
2005.0,Unnamed: 118,0
2006.0,Unnamed: 118,0
2007.0,Unnamed: 118,0
2008.0,Unnamed: 118,0
2009.0,Unnamed: 118,0
2010.0,Unnamed: 118,0
2011.0,Unnamed: 118,0
2012.0,Unnamed: 118,0
2013.0,Unnamed: 118,0
2014.0,Unnamed: 118,0
2015.0,Unnamed: 118,0
2016.0,Unnamed: 118,0
2017.0,Unnamed: 118,0
2018.0,Unnamed: 118,0
2019.0,Unnamed: 118,0
2020.0,Unnamed: 118,0
2021.0,Unnamed: 118,0
2022.0,Unnamed: 118,0
2023.0,Unnamed: 118,0
2024.0,Unnamed: 118,0
2025.0,Unnamed: 118,0
2005.0,Unnamed: 119,0
2006.0,Unnamed: 119,0
2007.0,Unnamed: 119,0
2008.0,Unnamed: 119,0
2009.0,Unnamed: 119,0
2010.0,Unnamed: 119,0
2011.0,Unnamed: 119,0
2012.0,Unnamed: 119,0
2013.0,Unnamed: 119,0
2014.0,Unnamed: 119,0
2015.0,Unnamed: 119,0
2016.0,Unnamed: 119,0
2017.0,Unnamed: 119,0
2018.0,Unnamed: 119,0
2019.0,Unnamed: 119,0
2020.0,Unnamed: 119,0
2021.0,Unnamed: 119,0
2022.0,Unnamed: 119,0
2023.0,Unnamed: 119,0
2024.0,Unnamed: 119,0
2025.0,Unnamed: 119,0
2005.0,Unnamed: 120,0
2006.0,Unnamed: 120,0
2007.0,Unnamed: 120,0
2008.0,Unnamed: 120,0
2009.0,Unnamed: 120,0
2010.0,Unnamed: 120,0
2011.0,Unnamed: 120,0
2012.0,Unnamed: 120,0
2013.0,Unnamed: 120,0
2014.0,Unnamed: 120,0
2015.0,Unnamed: 120,0
2016.0,Unnamed: 120,0
2017.0,Unnamed: 120,0
2018.0,Unnamed: 120,0
2019.0,Unnamed: 120,0
2020.0,Unnamed: 120,0
2021.0,Unnamed: 120,0
2022.0,Unnamed: 120,0
2023.0,Unnamed: 120,0
2024.0,Unnamed: 120,0
2025.0,Unnamed: 120,0
2005.0,Unnamed: 121,0
2006.0,Unnamed: 121,0
2007.0,Unnamed: 121,0
2008.0,Unnamed: 121,0
2009.0,Unnamed: 121,0
2010.0,Unnamed: 121,0
2011.0,Unnamed: 121,0
2012.0,Unnamed: 121,0
2013.0,Unnamed: 121,0
2014.0,Unnamed: 121,0
2015.0,Unnamed: 121,0
2016.0,Unnamed: 121,0
2017.0,Unnamed: 121,0
2018.0,Unnamed: 121,0
2019.0,Unnamed: 121,0
2020.0,Unnamed: 121,0
2021.0,Unnamed: 121,0
2022.0,Unnamed: 121,0
2023.0,Unnamed: 121,0
2024.0,Unnamed: 121,0
2025.0,Unnamed: 121,0
2005.0,Unnamed: 122,0
2006.0,Unnamed: 122,0
2007.0,Unnamed: 122,0
2008.0,Unnamed: 122,0
2009.0,Unnamed: 122,0
2010.0,Unnamed: 122,0
2011.0,Unnamed: 122,0
2012.0,Unnamed: 122,0
2013.0,Unnamed: 122,0
2014.0,Unnamed: 122,0
2015.0,Unnamed: 122,0
2016.0,Unnamed: 122,0
2017.0,Unnamed: 122,0
2018.0,Unnamed: 122,0
2019.0,Unnamed: 122,0
2020.0,Unnamed: 122,0
2021.0,Unnamed: 122,0
2022.0,Unnamed: 122,0
2023.0,Unnamed: 122,0
2024.0,Unnamed: 122,0
2025.0,Unnamed: 122,0
2005.0,Unnamed: 123,0
2006.0,Unnamed: 123,0
2007.0,Unnamed: 123,0
2008.0,Unnamed: 123,0
2009.0,Unnamed: 123,0
2010.0,Unnamed: 123,0
2011.0,Unnamed: 123,0
2012.0,Unnamed: 123,0
2013.0,Unnamed: 123,0
2014.0,Unnamed: 123,0
2015.0,Unnamed: 123,0
2016.0,Unnamed: 123,0
2017.0,Unnamed: 123,0
2018.0,Unnamed: 123,0
2019.0,Unnamed: 123,0
2020.0,Unnamed: 123,0
2021.0,Unnamed: 123,0
2022.0,Unnamed: 123,0
2023.0,Unnamed: 123,0
2024.0,Unnamed: 123,0
2025.0,Unnamed: 123,0
2005.0,Unnamed: 124,0
2006.0,Unnamed: 124,0
2007.0,Unnamed: 124,0
2008.0,Unnamed: 124,0
2009.0,Unnamed: 124,0
2010.0,Unnamed: 124,0
2011.0,Unnamed: 124,0
2012.0,Unnamed: 124,0
2013.0,Unnamed: 124,0
2014.0,Unnamed: 124,0
2015.0,Unnamed: 124,0
2016.0,Unnamed: 124,0
2017.0,Unnamed: 124,0
2018.0,Unnamed: 124,0
2019.0,Unnamed: 124,0
2020.0,Unnamed: 124,0
2021.0,Unnamed: 124,0
2022.0,Unnamed: 124,0
2023.0,Unnamed: 124,0
2024.0,Unnamed: 124,0
2025.0,Unnamed: 124,0
2005.0,Unnamed: 125,0
2006.0,Unnamed: 125,0
2007.0,Unnamed: 125,0
2008.0,Unnamed: 125,0
2009.0,Unnamed: 125,0
2010.0,Unnamed: 125,0
2011.0,Unnamed: 125,0
2012.0,Unnamed: 125,0
2013.0,Unnamed: 125,0
2014.0,Unnamed: 125,0
2015.0,Unnamed: 125,0
2016.0,Unnamed: 125,0
2017.0,Unnamed: 125,0
2018.0,Unnamed: 125,0
2019.0,Unnamed: 125,0
2020.0,Unnamed: 125,0
2021.0,Unnamed: 125,0
2022.0,Unnamed: 125,0
2023.0,Unnamed: 125,0
2024.0,Unnamed: 125,0
2025.0,Unnamed: 125,0
2005.0,Unnamed: 126,0
2006.0,Unnamed: 126,0
2007.0,Unnamed: 126,0
2008.0,Unnamed: 126,0
2009.0,Unnamed: 126,0
2010.0,Unnamed: 126,0
2011.0,Unnamed: 126,0
2012.0,Unnamed: 126,0
2013.0,Unnamed: 126,0
2014.0,Unnamed: 126,0
2015.0,Unnamed: 126,0
2016.0,Unnamed: 126,0
2017.0,Unnamed: 126,0
2018.0,Unnamed: 126,0
2019.0,Unnamed: 126,0
2020.0,Unnamed: 126,0
2021.0,Unnamed: 126,0
2022.0,Unnamed: 126,0
2023.0,Unnamed: 126,0
2024.0,Unnamed: 126,0
2025.0,Unnamed: 126,0
2005.0,Unnamed: 127,0
2006.0,Unnamed: 127,0
2007.0,Unnamed: 127,0
2008.0,Unnamed: 127,0
2009.0,Unnamed: 127,0
2010.0,Unnamed: 127,0
2011.0,Unnamed: 127,0
2012.0,Unnamed: 127,0
2013.0,Unnamed: 127,0
2014.0,Unnamed: 127,0
2015.0,Unnamed: 127,0
2016.0,Unnamed: 127,0
2017.0,Unnamed: 127,0
2018.0,Unnamed: 127,0
2019.0,Unnamed: 127,0
2020.0,Unnamed: 127,0
2021.0,Unnamed: 127,0
2022.0,Unnamed: 127,0
2023.0,Unnamed: 127,0
2024.0,Unnamed: 127,0
2025.0,Unnamed: 127,0
2005.0,Unnamed: 128,0
2006.0,Unnamed: 128,0
2007.0,Unnamed: 128,0
2008.0,Unnamed: 128,0
2009.0,Unnamed: 128,0
2010.0,Unnamed: 128,0
2011.0,Unnamed: 128,0
2012.0,Unnamed: 128,0
2013.0,Unnamed: 128,0
2014.0,Unnamed: 128,0
2015.0,Unnamed: 128,0
2016.0,Unnamed: 128,0
2017.0,Unnamed: 128,0
2018.0,Unnamed: 128,0
2019.0,Unnamed: 128,0
2020.0,Unnamed: 128,0
2021.0,Unnamed: 128,0
2022.0,Unnamed: 128,0
2023.0,Unnamed: 128,0
2024.0,Unnamed: 128,0
2025.0,Unnamed: 128,0
2005.0,Unnamed: 129,0
2006.0,Unnamed: 129,0
2007.0,Unnamed: 129,0
2008.0,Unnamed: 129,0
2009.0,Unnamed: 129,0
